Order ID,Fiscal Year,Consumer Gender,Consumer Ethnicity ,First Time Customer,Region,State,Product #,Product Line
990776,y17,F,Race5,,G,CA,Product 4,Line 1
935847,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
990777,y17,F,Race5,,G,CA,Product 4,Line 1
990777,y17,F,Race5,,G,CA,Product 4,Line 1
990777,y17,F,Race5,,G,CA,Product 4,Line 1
990777,y17,F,Race5,,G,CA,Product 4,Line 1
990777,y17,F,Race5,,G,CA,Product 4,Line 1
936127,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
936134,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
936252,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
923505,y17,M,Race6,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
920559,y17,M,Race6,,G,CA,Product 4,Line 1
920559,y17,M,Race6,,G,CA,Product 4,Line 1
823459,y17,F,Race1,FG,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
924002,y17,M,Race6,,G,CA,Product 4,Line 1
891225,y17,M,Race1,,G,CA,Product 4,Line 1
924002,y17,M,Race6,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
920557,y17,M,Race2,,G,CA,Product 4,Line 1
584799,y17,M,Race6,,G,CA,Product 4,Line 1
885877,y17,M,Race2,FG,G,CA,Product 4,Line 1
920559,y17,M,Race6,,G,CA,Product 4,Line 1
885877,y17,M,Race2,FG,G,CA,Product 4,Line 1
889415,y17,M,Race6,,G,CA,Product 4,Line 1
924315,y17,F,Race6,,G,CA,Product 4,Line 1
688177,y17,M,Race1,,G,CA,Product 4,Line 1
889415,y17,M,Race6,,G,CA,Product 4,Line 1
835924,y17,F,Race4,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
923512,y17,F,Race3,,G,CA,Product 4,Line 1
835924,y17,F,Race4,,G,CA,Product 4,Line 1
128202,y17,M,Race3,,G,CA,Product 4,Line 1
528617,y17,F,Race6,C,G,CA,Product 4,Line 1
918573,y17,F,Race2,,G,CA,Product 4,Line 1
920559,y17,M,Race6,,G,CA,Product 4,Line 1
923527,y17,M,Race7,,G,CA,Product 4,Line 1
885877,y17,M,Race2,FG,G,CA,Product 4,Line 1
923527,y17,M,Race7,,G,CA,Product 4,Line 1
920790,y17,F,Race1,,G,CA,Product 4,Line 1
997363,y17,M,Race5,,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
911148,y17,M,Race6,,G,CA,Product 4,Line 1
924002,y17,M,Race6,,G,CA,Product 4,Line 1
923510,y17,F,Race1,,G,CA,Product 4,Line 1
917439,y17,F,Race6,,G,CA,Product 4,Line 1
920553,y17,M,Race2,,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
923510,y17,F,Race1,,G,CA,Product 4,Line 1
917439,y17,F,Race6,,G,CA,Product 4,Line 1
920301,y17,M,Race3,,G,CA,Product 4,Line 1
885877,y17,M,Race2,FG,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
920285,y17,F,Race3,,G,CA,Product 4,Line 1
997363,y17,M,Race5,,G,CA,Product 4,Line 1
923509,y17,M,Race6,,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
609534,y17,M,Race6,,G,CA,Product 4,Line 1
924531,y17,M,Race1,,G,CA,Product 4,Line 1
923823,y17,M,Race6,,G,CA,Product 4,Line 1
577260,y17,M,Race6,,G,CA,Product 4,Line 1
997363,y17,M,Race5,,G,CA,Product 4,Line 1
902354,y17,F,Race1,,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
489781,y17,F,Race6,,G,CA,Product 4,Line 1
902354,y17,F,Race1,,G,CA,Product 4,Line 1
923586,y17,M,Race6,,G,CA,Product 4,Line 1
923586,y17,M,Race6,,G,CA,Product 4,Line 1
923507,y17,M,Race1,,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
923538,y17,F,Race6,,G,CA,Product 4,Line 1
923538,y17,F,Race6,,G,CA,Product 4,Line 1
997363,y17,M,Race5,,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
919385,y17,F,Race3,,G,CA,Product 4,Line 1
997363,y17,M,Race5,,G,CA,Product 4,Line 1
902354,y17,F,Race1,,G,CA,Product 4,Line 1
863063,y17,M,Race3,FG,G,CA,Product 4,Line 1
821510,y17,F,Race6,,G,CA,Product 4,Line 1
923505,y17,M,Race6,,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
923586,y17,M,Race6,,G,CA,Product 4,Line 1
863063,y17,M,Race3,FG,G,CA,Product 4,Line 1
923505,y17,M,Race6,,G,CA,Product 4,Line 1
924448,y17,M,Race2,,G,CA,Product 4,Line 1
904914,y17,M,Race1,,G,CA,Product 4,Line 1
920563,y17,M,Race2,,G,CA,Product 4,Line 1
923441,y17,F,Race6,,G,CA,Product 4,Line 1
823459,y17,F,Race1,FG,G,CA,Product 4,Line 1
923441,y17,F,Race6,,G,CA,Product 4,Line 1
823459,y17,F,Race1,FG,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
920326,y17,F,Race6,,G,CA,Product 4,Line 1
923503,y17,F,Race1,,G,CA,Product 4,Line 1
923586,y17,M,Race6,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
920310,y17,F,Race6,,G,CA,Product 4,Line 1
917243,y17,M,Race6,,G,CA,Product 4,Line 1
863063,y17,M,Race3,FG,G,CA,Product 4,Line 1
923581,y17,M,Race3,,G,CA,Product 4,Line 1
920561,y17,M,Race6,,G,CA,Product 4,Line 1
920309,y17,F,Race6,,G,CA,Product 4,Line 1
923533,y17,F,Race6,,G,CA,Product 4,Line 1
920309,y17,F,Race6,,G,CA,Product 4,Line 1
920324,y17,M,Race7,,G,CA,Product 4,Line 1
863063,y17,M,Race3,FG,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
923504,y17,F,Race3,,G,CA,Product 4,Line 1
902354,y17,F,Race1,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
923504,y17,F,Race3,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
920559,y17,M,Race6,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
923504,y17,F,Race3,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
902354,y17,F,Race1,,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
902354,y17,F,Race1,,G,CA,Product 4,Line 1
753743,y17,M,Race3,FG,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
923504,y17,F,Race3,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
821490,y17,M,Race6,,G,CA,Product 4,Line 1
654281,y17,F,Race6,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
923519,y17,M,Race2,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
713913,y17,M,Race6,,G,CA,Product 4,Line 1
936943,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
997388,y17,M,Race5,,G,CA,Product 4,Line 1
997388,y17,M,Race5,,G,CA,Product 4,Line 1
900409,y17,F,Race6,,G,CA,Product 4,Line 1
900408,y17,F,Race2,,G,CA,Product 4,Line 1
727559,y17,F,Race2,,G,CA,Product 4,Line 1
900408,y17,F,Race2,,G,CA,Product 4,Line 1
997388,y17,M,Race5,,G,CA,Product 4,Line 1
997388,y17,M,Race5,,G,CA,Product 4,Line 1
907295,y17,M,Race2,,G,CA,Product 4,Line 1
907295,y17,M,Race2,,G,CA,Product 4,Line 1
900408,y17,F,Race2,,G,CA,Product 4,Line 1
997388,y17,M,Race5,,G,CA,Product 4,Line 1
936969,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
907295,y17,M,Race2,,G,CA,Product 4,Line 1
900408,y17,F,Race2,,G,CA,Product 4,Line 1
997395,y17,F,Race5,,G,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
900408,y17,F,Race2,,G,CA,Product 4,Line 1
997395,y17,F,Race5,,G,CA,Product 4,Line 1
907295,y17,M,Race2,,G,CA,Product 4,Line 1
907295,y17,M,Race2,,G,CA,Product 4,Line 1
997395,y17,F,Race5,,G,CA,Product 4,Line 1
997395,y17,F,Race5,,G,CA,Product 4,Line 1
997395,y17,F,Race5,,G,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
881212,y17,M,Race6,,,CA,Product 4,Line 1
907789,y17,F,Race2,,G,CA,Product 4,Line 1
908766,y17,M,Race6,,G,CA,Product 4,Line 1
905462,y17,M,Race6,,G,CA,Product 4,Line 1
853054,y17,F,Race6,,G,CA,Product 4,Line 1
853054,y17,F,Race6,,G,CA,Product 4,Line 1
908766,y17,M,Race6,,G,CA,Product 4,Line 1
907566,y17,M,Race6,,G,CA,Product 4,Line 1
907566,y17,M,Race6,,G,CA,Product 4,Line 1
909484,y17,F,Race3,,G,CA,Product 4,Line 1
905462,y17,M,Race6,,G,CA,Product 4,Line 1
909484,y17,F,Race3,,G,CA,Product 4,Line 1
853054,y17,F,Race6,,G,CA,Product 4,Line 1
907566,y17,M,Race6,,G,CA,Product 4,Line 1
853054,y17,F,Race6,,G,CA,Product 4,Line 1
907566,y17,M,Race6,,G,CA,Product 4,Line 1
909484,y17,F,Race3,,G,CA,Product 4,Line 1
901725,y17,F,Race2,,G,CA,Product 4,Line 1
908766,y17,M,Race6,,G,CA,Product 4,Line 1
905462,y17,M,Race6,,G,CA,Product 4,Line 1
905462,y17,M,Race6,,G,CA,Product 4,Line 1
907789,y17,F,Race2,,G,CA,Product 4,Line 1
908766,y17,M,Race6,,G,CA,Product 4,Line 1
908766,y17,M,Race6,,G,CA,Product 4,Line 1
905462,y17,M,Race6,,G,CA,Product 4,Line 1
853054,y17,F,Race6,,G,CA,Product 4,Line 1
907566,y17,M,Race6,,G,CA,Product 4,Line 1
907566,y17,M,Race6,,G,CA,Product 4,Line 1
908758,y17,F,Race1,,G,CA,Product 4,Line 1
997422,y17,F,Race5,,G,CA,Product 4,Line 1
997422,y17,F,Race5,,G,CA,Product 4,Line 1
997422,y17,F,Race5,,G,CA,Product 4,Line 1
997422,y17,F,Race5,,G,CA,Product 4,Line 1
997422,y17,F,Race5,,G,CA,Product 4,Line 1
572223,y17,M,Race6,,G,CA,Product 4,Line 1
572223,y17,M,Race6,,G,CA,Product 4,Line 1
854158,y17,F,Race6,,G,CA,Product 4,Line 1
854158,y17,F,Race6,,G,CA,Product 4,Line 1
854158,y17,F,Race6,,G,CA,Product 4,Line 1
937508,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
997423,y17,F,Race5,,G,CA,Product 4,Line 1
876516,y17,M,Race2,,G,CA,Product 4,Line 1
876516,y17,M,Race2,,G,CA,Product 4,Line 1
876516,y17,M,Race2,,G,CA,Product 4,Line 1
876516,y17,M,Race2,,G,CA,Product 4,Line 1
826611,y17,M,Race2,,G,CA,Product 4,Line 1
826611,y17,M,Race2,,G,CA,Product 4,Line 1
826611,y17,M,Race2,,G,CA,Product 4,Line 1
937639,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
81224,y17,F,Race1,,G,CA,Product 4,Line 1
81224,y17,F,Race1,,G,CA,Product 4,Line 1
937724,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
937892,y17,M,Race2,FG,G,CA,Product 4,Line 1
937892,y17,M,Race2,FG,G,CA,Product 4,Line 1
937892,y17,M,Race2,FG,G,CA,Product 4,Line 1
619815,y17,F,Race6,,,CA,Product 4,Line 1
619815,y17,F,Race6,,,CA,Product 4,Line 1
619815,y17,F,Race6,,,CA,Product 4,Line 1
938352,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
938433,y17,M,Race5,,G,CA,Product 4,Line 1
938433,y17,M,Race5,0,G,CA,Product 4,Line 1
938433,y17,M,Race5,0,G,CA,Product 4,Line 1
929722,y17,M,Race4,FG,,CA,Product 4,Line 1
938439,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
997467,y17,M,Race5,,G,CA,Product 4,Line 1
997467,y17,M,Race5,,G,CA,Product 4,Line 1
997467,y17,M,Race5,,G,CA,Product 4,Line 1
997467,y17,M,Race5,,G,CA,Product 4,Line 1
997495,y17,F,Race5,,G,CA,Product 4,Line 1
997495,y17,F,Race5,,G,CA,Product 4,Line 1
997495,y17,F,Race5,,G,CA,Product 4,Line 1
997495,y17,F,Race5,,G,CA,Product 4,Line 1
997548,y17,M,Race5,,G,CA,Product 4,Line 1
997548,y17,M,Race5,,G,CA,Product 4,Line 1
997548,y17,M,Race5,,G,CA,Product 4,Line 1
997548,y17,M,Race5,,G,CA,Product 4,Line 1
997548,y17,M,Race5,,G,CA,Product 4,Line 1
938503,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
997549,y17,M,Race5,,G,CA,Product 4,Line 1
997549,y17,M,Race5,,G,CA,Product 4,Line 1
997549,y17,M,Race5,,G,CA,Product 4,Line 1
997549,y17,M,Race5,,G,CA,Product 4,Line 1
997549,y17,M,Race5,,G,CA,Product 4,Line 1
997647,y17,M,Race5,,G,CA,Product 4,Line 1
997647,y17,M,Race5,,G,CA,Product 4,Line 1
997647,y17,M,Race5,,G,CA,Product 4,Line 1
997647,y17,M,Race5,,G,CA,Product 4,Line 1
997647,y17,M,Race5,,G,CA,Product 4,Line 1
997648,y17,F,Race5,,G,CA,Product 4,Line 1
997648,y17,F,Race5,,G,CA,Product 4,Line 1
997648,y17,F,Race5,,G,CA,Product 4,Line 1
997648,y17,F,Race5,,G,CA,Product 4,Line 1
997682,y17,M,Race5,,G,CA,Product 4,Line 1
997682,y17,M,Race5,,G,CA,Product 4,Line 1
997682,y17,M,Race5,,G,CA,Product 4,Line 1
997682,y17,M,Race5,,G,CA,Product 4,Line 1
997684,y17,F,Race5,,G,CA,Product 4,Line 1
997684,y17,F,Race5,,G,CA,Product 4,Line 1
997684,y17,F,Race5,,G,CA,Product 4,Line 1
997684,y17,F,Race5,,G,CA,Product 4,Line 1
939310,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
997694,y17,F,Race5,,G,CA,Product 4,Line 1
997694,y17,F,Race5,,G,CA,Product 4,Line 1
997696,y17,M,Race5,,G,CA,Product 4,Line 1
997696,y17,M,Race5,,G,CA,Product 4,Line 1
997696,y17,M,Race5,,G,CA,Product 4,Line 1
997696,y17,M,Race5,,G,CA,Product 4,Line 1
997696,y17,M,Race5,,G,CA,Product 4,Line 1
997697,y17,M,Race5,,G,CA,Product 4,Line 1
997697,y17,M,Race5,,G,CA,Product 4,Line 1
997697,y17,M,Race5,,G,CA,Product 4,Line 1
997697,y17,M,Race5,,G,CA,Product 4,Line 1
997721,y17,F,Race5,,G,CA,Product 4,Line 1
997721,y17,F,Race5,,G,CA,Product 4,Line 1
997723,y17,M,Race5,,G,CA,Product 4,Line 1
997723,y17,M,Race5,,G,CA,Product 4,Line 1
997723,y17,M,Race5,,G,CA,Product 4,Line 1
997723,y17,M,Race5,,G,CA,Product 4,Line 1
997723,y17,M,Race5,,G,CA,Product 4,Line 1
997726,y17,M,Race5,,G,CA,Product 4,Line 1
997726,y17,M,Race5,,G,CA,Product 4,Line 1
997726,y17,M,Race5,,G,CA,Product 4,Line 1
997748,y17,F,Race5,,G,CA,Product 4,Line 1
997748,y17,F,Race5,,G,CA,Product 4,Line 1
997748,y17,F,Race5,,G,CA,Product 4,Line 1
997748,y17,F,Race5,,G,CA,Product 4,Line 1
997749,y17,M,Race5,,G,CA,Product 4,Line 1
997749,y17,M,Race5,,G,CA,Product 4,Line 1
997768,y17,M,Race5,,G,CA,Product 4,Line 1
997768,y17,M,Race5,,G,CA,Product 4,Line 1
997768,y17,M,Race5,,G,CA,Product 4,Line 1
997768,y17,M,Race5,,G,CA,Product 4,Line 1
997768,y17,M,Race5,,G,CA,Product 4,Line 1
997827,y17,M,Race5,,G,CA,Product 4,Line 1
997827,y17,M,Race5,,G,CA,Product 4,Line 1
997827,y17,M,Race5,,G,CA,Product 4,Line 1
997957,y17,F,Race5,,G,CA,Product 4,Line 1
997957,y17,F,Race5,,G,CA,Product 4,Line 1
998016,y17,M,Race5,,G,CA,Product 4,Line 1
998016,y17,M,Race5,,G,CA,Product 4,Line 1
998017,y17,M,Race5,,G,CA,Product 4,Line 1
998017,y17,M,Race5,,G,CA,Product 4,Line 1
939813,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
998020,y17,F,Race5,,G,CA,Product 4,Line 1
998020,y17,F,Race5,,G,CA,Product 4,Line 1
998020,y17,F,Race5,,G,CA,Product 4,Line 1
998068,y17,M,Race5,,G,CA,Product 4,Line 1
998068,y17,M,Race5,,G,CA,Product 4,Line 1
998072,y17,F,Race5,,G,CA,Product 4,Line 1
998072,y17,F,Race5,,G,CA,Product 4,Line 1
998072,y17,F,Race5,,G,CA,Product 4,Line 1
998176,y17,F,Race5,,G,CA,Product 4,Line 1
998176,y17,F,Race5,,G,CA,Product 4,Line 1
998176,y17,F,Race5,,G,CA,Product 4,Line 1
998177,y17,M,Race5,,G,CA,Product 4,Line 1
998177,y17,M,Race5,,G,CA,Product 4,Line 1
998177,y17,M,Race5,,G,CA,Product 4,Line 1
998177,y17,M,Race5,,G,CA,Product 4,Line 1
998208,y17,M,Race5,,G,CA,Product 4,Line 1
998208,y17,M,Race5,,G,CA,Product 4,Line 1
998208,y17,M,Race5,,G,CA,Product 4,Line 1
998210,y17,M,Race5,,G,CA,Product 4,Line 1
998210,y17,M,Race5,,G,CA,Product 4,Line 1
998210,y17,M,Race5,,G,CA,Product 4,Line 1
998210,y17,M,Race5,,G,CA,Product 4,Line 1
999217,y17,F,Race5,,G,CA,Product 4,Line 1
999217,y17,F,Race5,,G,CA,Product 4,Line 1
1000563,y17,M,Race5,,G,CA,Product 4,Line 1
1000563,y17,M,Race5,,G,CA,Product 4,Line 1
1000563,y17,M,Race5,,G,CA,Product 4,Line 1
1000563,y17,M,Race5,,G,CA,Product 4,Line 1
940548,y17,M,Race3,FG,G,CA,Product 4,Line 1
940548,y17,M,Race3,FG,G,CA,Product 4,Line 1
1000809,y17,M,Race5,,G,CA,Product 4,Line 1
1000809,y17,M,Race5,,G,CA,Product 4,Line 1
940548,y17,M,Race3,FG,G,CA,Product 4,Line 1
940559,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
1000814,y17,F,Race5,,G,CA,Product 4,Line 1
1000816,y17,M,Race5,,,CA,Product 4,Line 1
1000816,y17,M,Race5,,,CA,Product 4,Line 1
1000816,y17,M,Race5,,,CA,Product 4,Line 1
1000956,y17,F,Race5,,G,CA,Product 4,Line 1
1000956,y17,F,Race5,,G,CA,Product 4,Line 1
1000956,y17,F,Race5,,G,CA,Product 4,Line 1
1000958,y17,M,Race5,,G,CA,Product 4,Line 1
1000958,y17,M,Race5,,G,CA,Product 4,Line 1
1000961,y17,M,Race5,,G,CA,Product 4,Line 1
1000961,y17,M,Race5,,G,CA,Product 4,Line 1
1001050,y17,M,Race5,,G,CA,Product 4,Line 1
1001050,y17,M,Race5,,G,CA,Product 4,Line 1
1001050,y17,M,Race5,,G,CA,Product 4,Line 1
940675,y17,M,Race3,FG,G,CA,Product 4,Line 1
1001051,y17,M,Race5,,G,CA,Product 4,Line 1
1001051,y17,M,Race5,,G,CA,Product 4,Line 1
1001051,y17,M,Race5,,G,CA,Product 4,Line 1
1001051,y17,M,Race5,,G,CA,Product 4,Line 1
940675,y17,M,Race3,FG,G,CA,Product 4,Line 1
940675,y17,M,Race3,FG,G,CA,Product 4,Line 1
1001260,y17,F,Race5,,G,CA,Product 4,Line 1
1001260,y17,F,Race5,,G,CA,Product 4,Line 1
1001262,y17,M,Race5,,G,CA,Product 4,Line 1
1001262,y17,M,Race5,,G,CA,Product 4,Line 1
1001262,y17,M,Race5,,G,CA,Product 4,Line 1
1001262,y17,M,Race5,,G,CA,Product 4,Line 1
1001453,y17,M,Race5,,G,CA,Product 4,Line 1
1001453,y17,M,Race5,,G,CA,Product 4,Line 1
1001453,y17,M,Race5,,G,CA,Product 4,Line 1
1001453,y17,M,Race5,,G,CA,Product 4,Line 1
940731,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
1001468,y17,F,Race5,,G,CA,Product 4,Line 1
1001468,y17,F,Race5,,G,CA,Product 4,Line 1
940739,y17,F,Race2,,G,CA,Product 4,Line 1
1001552,y17,M,Race5,,G,CA,Product 4,Line 1
1001552,y17,M,Race5,,G,CA,Product 4,Line 1
1001552,y17,M,Race5,,G,CA,Product 4,Line 1
940739,y17,F,Race2,,G,CA,Product 4,Line 1
940739,y17,F,Race2,0,G,CA,Product 4,Line 1
1001777,y17,M,Race5,,G,CA,Product 4,Line 1
1001777,y17,M,Race5,,G,CA,Product 4,Line 1
1001835,y17,M,Race5,,G,CA,Product 4,Line 1
1001835,y17,M,Race5,,G,CA,Product 4,Line 1
1001836,y17,M,Race5,,G,CA,Product 4,Line 1
1001836,y17,M,Race5,,G,CA,Product 4,Line 1
1001836,y17,M,Race5,,G,CA,Product 4,Line 1
1001996,y17,F,Race5,,G,CA,Product 4,Line 1
1001996,y17,F,Race5,,G,CA,Product 4,Line 1
1002002,y17,M,Race5,,G,CA,Product 4,Line 1
1002002,y17,M,Race5,,G,CA,Product 4,Line 1
1002002,y17,M,Race5,,G,CA,Product 4,Line 1
1002275,y17,M,Race5,,G,CA,Product 4,Line 1
1002275,y17,M,Race5,,G,CA,Product 4,Line 1
1002685,y17,M,Race5,,G,CA,Product 4,Line 1
1002685,y17,M,Race5,,G,CA,Product 4,Line 1
1002688,y17,M,Race5,,G,CA,Product 4,Line 1
1002688,y17,M,Race5,,G,CA,Product 4,Line 1
1002689,y17,F,Race5,,G,CA,Product 4,Line 1
1002689,y17,F,Race5,,G,CA,Product 4,Line 1
1002692,y17,F,Race5,,G,CA,Product 4,Line 1
1002692,y17,F,Race5,,G,CA,Product 4,Line 1
1002692,y17,F,Race5,,G,CA,Product 4,Line 1
1002693,y17,M,Race5,,G,CA,Product 4,Line 1
1002693,y17,M,Race5,,G,CA,Product 4,Line 1
1002693,y17,M,Race5,,G,CA,Product 4,Line 1
1002775,y17,M,Race5,,G,CA,Product 4,Line 1
1002775,y17,M,Race5,,G,CA,Product 4,Line 1
1003050,y17,F,Race5,,G,CA,Product 4,Line 1
1003050,y17,F,Race5,,G,CA,Product 4,Line 1
1003050,y17,F,Race5,,G,CA,Product 4,Line 1
1003051,y17,M,Race5,,G,CA,Product 4,Line 1
1003052,y17,F,Race5,,G,CA,Product 4,Line 1
1003056,y17,M,Race5,,G,CA,Product 4,Line 1
1003056,y17,M,Race5,,G,CA,Product 4,Line 1
1003056,y17,M,Race5,,G,CA,Product 4,Line 1
1003246,y17,F,Race5,,G,CA,Product 4,Line 1
1003246,y17,F,Race5,,G,CA,Product 4,Line 1
1003246,y17,F,Race5,,G,CA,Product 4,Line 1
1003549,y17,M,Race5,,G,CA,Product 4,Line 1
1003550,y17,F,Race5,,G,CA,Product 4,Line 1
1003550,y17,F,Race5,,G,CA,Product 4,Line 1
1003551,y17,M,Race5,,G,CA,Product 4,Line 1
1003602,y17,F,Race5,,G,CA,Product 4,Line 1
1003602,y17,F,Race5,,G,CA,Product 4,Line 1
1003602,y17,F,Race5,,G,CA,Product 4,Line 1
1003603,y17,F,Race5,,G,CA,Product 4,Line 1
1003603,y17,F,Race5,,G,CA,Product 4,Line 1
1003803,y17,F,Race5,,G,CA,Product 4,Line 1
1003803,y17,F,Race5,,G,CA,Product 4,Line 1
1003803,y17,F,Race5,,G,CA,Product 4,Line 1
1004014,y17,M,Race5,,G,CA,Product 4,Line 1
1004014,y17,M,Race5,,G,CA,Product 4,Line 1
1004016,y17,F,Race5,,G,CA,Product 4,Line 1
1004016,y17,F,Race5,,G,CA,Product 4,Line 1
1004016,y17,F,Race5,,G,CA,Product 4,Line 1
1004024,y17,F,Race5,,G,CA,Product 4,Line 1
1004026,y17,F,Race5,,G,CA,Product 4,Line 1
1004026,y17,F,Race5,,G,CA,Product 4,Line 1
1004079,y17,M,Race5,,G,CA,Product 4,Line 1
1004079,y17,M,Race5,,G,CA,Product 4,Line 1
1004079,y17,M,Race5,,G,CA,Product 4,Line 1
1004080,y17,F,Race5,,G,CA,Product 4,Line 1
1004080,y17,F,Race5,,G,CA,Product 4,Line 1
1004080,y17,F,Race5,,G,CA,Product 4,Line 1
1004136,y17,M,Race5,,G,CA,Product 4,Line 1
1004136,y17,M,Race5,,G,CA,Product 4,Line 1
1004136,y17,M,Race5,,G,CA,Product 4,Line 1
1004280,y17,F,Race5,,G,CA,Product 4,Line 1
1004280,y17,F,Race5,,G,CA,Product 4,Line 1
1004280,y17,F,Race5,,G,CA,Product 4,Line 1
1004296,y17,F,Race5,,G,CA,Product 4,Line 1
1004296,y17,F,Race5,,G,CA,Product 4,Line 1
1004296,y17,F,Race5,,G,CA,Product 4,Line 1
941653,y17,#N/A,Race5,#N/A,G,CA,Product 4,Line 1
1004405,y17,M,Race5,,G,CA,Product 4,Line 1
1004405,y17,M,Race5,,G,CA,Product 4,Line 1
1004405,y17,M,Race5,,G,CA,Product 4,Line 1
1004419,y17,F,Race5,,G,CA,Product 4,Line 1
1004426,y17,M,Race5,,G,CA,Product 4,Line 1
1004426,y17,M,Race5,,G,CA,Product 4,Line 1
1004426,y17,M,Race5,,G,CA,Product 4,Line 1
1004816,y17,F,Race5,,G,CA,Product 4,Line 1
1004845,y17,M,Race5,,G,CA,Product 4,Line 1
572720,y17,M,Race6,,G,CA,Product 4,Line 1
1004857,y17,F,Race5,,G,CA,Product 4,Line 1
931184,y17,M,Race2,,G,CA,Product 4,Line 1
876991,y17,M,Race6,,G,CA,Product 4,Line 1
907000,y17,M,Race6,,G,CA,Product 4,Line 1
931885,y17,M,Race2,,G,CA,Product 4,Line 1
931851,y17,F,Race2,,G,CA,Product 4,Line 1
1004864,y17,M,Race5,,G,CA,Product 4,Line 1
929187,y17,F,Race6,,G,CA,Product 4,Line 1
